duration,credit_spread,liquidity,rating_score,true_cluster
4.628075613710852,3.572083097397568,1.0676211486911977,5.9275942778033475,2
5.90495213741987,1.3858558510538712,-0.10898235102872,6.313436011368186,1
9.471356893813377,2.531095998642654,0.9984937070824013,5.970385402284775,3
7.291138932102792,1.0421712958005942,0.4909127498877894,6.435896555455454,1
5.987377586606042,2.01846213934167,1.1985771434516135,6.584194174930278,3
5.995756468931233,1.1125722109335248,0.5569276915848591,6.961079342645351,1
5.394288813065687,1.1558710893030233,0.72052148188822,8.995318039533666,1
8.551901829125127,1.7575065365133122,0.757552126226618,7.014345348133353,3
7.305552603491267,2.2752747223036276,1.0563995682164515,5.989002850121766,3
5.091559699998433,3.2569858304280994,0.46120343962258803,3.2067643362383134,2
4.794336363281217,3.6544351851790875,1.22537358172083,3.6475742446689714,2
7.213587413516315,1.8504645766327321,0.6399437582742503,5.959481740467512,3
8.077222053680535,2.2329669851013505,0.638323239743707,6.050559053104039,3
8.351847655573946,2.6756459905427326,0.9026293380301758,6.475283944088438,3
3.459680380032164,3.5385735148915862,0.39710076920397985,3.1401016559060606,2
5.553223131471865,4.483793066243891,1.4692647559755478,3.7163300202637695,2
5.22196318844044,1.7039196049169436,0.19606658680989553,5.56052582335346,1
5.713206871175791,2.007503385496244,0.39689826772922276,6.427496875059303,3
3.6969112684291803,0.30906364302033124,0.032897537631474585,9.472404044994786,0
3.0217417460466907,3.7943850598017477,0.957373901295804,5.213350075619463,2
6.093783357212465,2.6780203194428625,1.2037580068254634,4.705942280499797,3
3.0936950668424785,3.928119776691905,1.170857183985181,4.244597554606369,2
7.776706759300857,1.7284556691585633,0.23692232175037606,6.428836568119161,1
5.03087231291405,3.8074789302425347,0.6889582731301213,3.743971668981562,2
7.463679749221066,0.9139691242137858,0.5235381137027889,7.201301051373855,1
5.3154293665352235,0.6634073533283145,0.27762423751129583,7.4758664764558445,1
4.772163783500154,0.3856403297382771,0.14573969720059599,9.07564868569202,0
6.492402415138738,1.6736778842215956,0.19818053129118912,6.656980363438059,1
3.601672261985319,3.6900192510516705,0.8266523162842703,4.737457467937964,2
6.569854375731724,2.1453707809495732,0.6865373812951199,6.304689384556591,3
5.568977936550759,0.2586427437382011,0.11610623632102601,9.047774323212487,0
8.450806236426148,2.1502927073550895,1.2179382344967549,7.060554578689002,3
7.106837390881032,1.1464213363416216,0.947105356491676,6.25112016963801,1
7.046666343322414,1.1104916423720932,0.3607156688667963,7.15858782342686,1
8.254624588573009,0.79370173129676,0.2030454689298513,7.967527237866612,1
6.919375989526571,2.0836501707738613,0.7681281859173356,4.800936521511865,3
1.982196744828848,3.5723526687094953,1.2250504149031205,4.103192843377458,2
4.873973127883788,2.328682783037121,1.2853696278634628,4.804028810561085,3
6.5576145810837785,2.4999819074330603,1.166313076626519,6.010152501534719,3
9.561110084343936,2.156893661282461,0.7619222503248723,4.180513847260179,3
3.8638678934585973,4.547169554287829,1.3778988284302076,3.8519027090126485,2
5.688808057844463,0.7384936205712789,0.12895419295056582,6.438566195464205,1
4.255270286083126,3.899000022961401,0.8777963931845447,4.362245956755163,2
4.495174232185146,0.011680723009477145,0.15606735468986302,8.481752877130393,0
4.9433198530825715,0.49575203293529624,0.07971221833511412,8.72957924684353,0
4.395479833448116,0.6398052609987621,0.22962865717836853,8.365733086661375,0
5.28813268447237,3.5332489939126237,0.8150609102920194,3.7858687645265006,2
6.719127903249389,2.8963209516517985,0.6289095532275135,4.515720507359771,3
6.254292696231179,0.253069665152169,-0.07362760205601557,8.864246013322651,0
5.524134751781711,0.4385752676208158,0.054702928710446234,8.492234196699743,0
3.9143233134943904,3.7964222756251793,0.5243339015896746,4.419972836599715,2
6.110131894863775,0.8529190065527034,1.0853456824219094,6.281473005320945,1
5.065813406286146,1.5495026428370045,0.5712912934908511,8.084690593944147,1
5.443212621417741,3.1802234886259924,0.9983197853037324,4.451065125901754,2
7.865469357188234,2.008187253645447,0.627295621834557,5.6766971506588,3
5.986050687165251,1.2142669477165182,0.4731890667990404,7.091917675159226,1
5.538580944702424,-0.02326098421168371,0.20856832891558053,8.666683416989937,0
3.981224983737137,0.15341125493827604,0.0408091413526237,8.292644294503836,0
5.753205965130942,1.1484533208069791,0.17341835783190937,7.791335126755533,1
3.5247088335735155,3.6762414889152257,1.0171769839297407,3.3726571869727433,2
7.529141772231801,0.8836204470787755,0.574630925551057,7.172129798894089,1
3.841499146024934,4.4257518205946385,1.202925529770326,5.4720236599285625,2
7.477220383187975,2.250200274835982,0.7357998923469199,6.452213422839214,3
9.60866124760234,2.060688757636696,0.8364162472661242,5.422903310917023,3
2.9079968005241357,4.833532100461946,0.9356126005738659,4.030744860562953,2
7.518748317580684,1.7340045753026438,0.4043089554618068,7.429576881699622,1
3.9685793886070106,3.7722699411115226,1.7228828915569907,4.431988157870194,2
4.650841039220034,0.1333057565179819,0.003055365598146495,7.919882936223251,0
5.615738710600873,0.18564001549710218,0.015110027244925009,8.752140918263406,0
6.484293970355246,0.573334648971017,0.2204702410053307,8.941416396508975,0
5.219411035651805,0.11254552661319217,-0.019185647187317453,8.755025017686958,0
5.851861356873036,1.3116918626247969,0.4095326941064504,7.697288007335056,1
3.0056023182639513,0.4365298045889182,0.13167539775219614,9.444009102445925,0
4.287314644296805,0.40680144608588936,-0.08794405488789159,7.7874394110366705,0
4.44751795144764,3.6715501005681186,1.3872026873783108,4.582428137384664,2
5.83073897742735,1.7033865921308486,1.1070088703400314,5.884555255618132,3
6.626448707852642,2.276946217116761,1.1220431691587682,6.530105314421037,3
7.634404818545793,1.0634081105950504,0.004906173799769431,6.674776874333583,1
5.303812114413611,-0.04986385343068406,0.01900842431847513,9.592783567274186,0
6.357484592680929,1.3109935593578508,0.5304718306850642,5.76430304999685,1
4.5355443037240954,0.1466295481930866,-0.05499632991285913,9.567072349964393,0
6.109205505828088,1.7170831980565766,0.6688141319985055,5.384470356344091,3
2.8237295175407042,3.8430837701131213,1.755988851621186,3.4718875220545873,2
3.940270106539007,-0.017957679157606654,0.08525979400825041,8.68007927513017,0
4.37390641480466,4.243811549687691,0.9165812694630735,4.270120109758656,2
3.909394718143469,4.02290289601754,0.8725563979385687,2.515994019062651,2
4.88099480882377,0.45712287967808907,-0.07511798854725765,9.179485503017975,0
4.68619105130044,0.265981893373206,0.009210203566629521,8.577447965815743,0
7.009794952730348,0.9497787180178119,0.15134334962074977,6.7524639590772,1
5.061738389664348,0.3009378712049191,0.09559151212795887,9.72697960861605,0
4.276356131398725,0.7821823882254739,-0.03671574585655271,9.769409127336418,0
5.905315869172162,0.04607675628650093,0.16809347617004622,8.760730164638007,0
6.484170737828818,1.3841966355993156,0.42539874538789746,7.077396015214456,1
4.71841213911982,0.10054896039719363,-0.29380949359758834,9.391245611554675,0
6.5676995364997826,0.2745692317565739,-0.0586748740841701,9.226507468245156,0
5.773865877087866,2.047952885694939,0.4080715083785206,3.9171738545563564,3
6.253199737348204,1.3376715760308537,0.03516853543487253,6.580657326760039,1
7.840099949461729,2.4835576975458125,0.37184335437212473,5.995994284078643,3
8.442272861805968,2.363448511627016,0.7726604763320172,5.615436749252478,3
5.8323795986392755,0.9869930878169427,0.2595670891906029,6.613070383675881,1
6.166243536235685,1.1169988653199845,0.26139075212329593,6.642984960608402,1
5.791385206945993,1.3750077329127068,0.3032687609245556,7.290899120989992,1
4.227826261715101,0.4440676952379308,0.10597902633775105,8.240544929681139,0
6.1979929174181985,1.9907220898343405,0.603490077299412,5.931560850011659,3
7.241724109269285,1.0583365501761293,0.6638341932942522,6.924174130416333,1
6.864393496118662,0.995936610457109,0.9200737327633115,4.564538682487256,3
6.4705073103633755,1.5776170707009527,0.3413100225448048,7.132952273428018,1
4.073343358820201,0.39191638123827244,0.18382380968092238,8.52344678096942,0
8.101445971766978,2.707116203279382,0.7841377625001751,4.852531880116028,3
4.227168875128363,3.1478568035570245,1.061234516267025,4.883061172406116,2
3.209451765806862,3.8273324530740505,1.499710863251831,4.605161423648325,2
6.763478490112926,1.316767187641225,0.6368848645964047,7.088123114794791,1
7.403414307858693,1.0516787115273067,0.5690347393979243,7.212001643348172,1
8.191836412457484,3.1461073572306413,0.7453873278700833,4.405607447165604,3
8.232144959107096,1.8017509981228907,0.5261945580261194,5.694290365706982,3
4.4806891504275095,3.3815768692809196,0.6452601653854445,3.3268286699822593,2
5.5481075211639475,0.5350463593912721,0.053497997484376995,8.971748248470869,0
5.091157284301984,0.0039318912458292665,-0.03367176435671604,9.469229318845487,0
3.7408420297829372,4.127478234233315,1.6675813016102239,5.084800886626638,2
6.952701320945421,2.3247249196386703,0.0988040112245957,5.478222472401724,3
4.663125858989764,3.5221902815688244,0.9109377727421308,3.6294216359500493,2
2.6405950024096665,4.376921271181689,1.72090691438158,3.7002591673699867,2
3.2506406346557553,4.04688505635396,0.5575804673977901,3.789233289096707,2
4.677428748954057,0.27471914751779813,0.12036601740985127,10.249227274969064,0
4.237785941475997,2.8616123151842836,1.5808743021773515,4.622469627862581,2
6.463001001151007,3.897123901290892,1.363194451143263,4.044463662883252,2
